,index,id,brandname,brandfurigana,makername,makerfurigana,url,checked,kind,lost,directlink,median,http_response_code,twitter,twitter_data_widget_id,notes,erogetrailers,cien
1652,981,2098,鬼畜野郎,キチクヤロウ,,,https://www.lune-soft.jp/game/brand/kichikuyarou,f,CORPORATION,f,f,66.0,200.0,luneman_etc,,,598.0,
1653,982,2099,AICスピリッツ,エーアイシースピリッツ,,,http://www.anime-int.com/,f,CORPORATION,f,t,,,,,,,
1654,983,2100,犬大工,イヌダイク,,,,f,CIRCLE,t,f,60.0,,,,,,
1655,5424,2101,スワンアイ,スワンアイ,,,http://www.swaneye.com/swaneye/,f,CORPORATION,f,f,60.0,200.0,swan_eye,349151193613869056,,785.0,
1656,1506,2102,KuroCo,クロコ,,,http://kuroco.seesaa.net/,f,CORPORATION,t,t,76.0,200.0,,,,,
1657,1507,2103,HEADROOM,ヘッドルーム,,,http://www.headroom.co.jp/,f,CORPORATION,f,t,66.0,200.0,,,,,
1658,1508,2104,IMAGECIRCUS,イメージサーカス,,,,f,CORPORATION,t,t,73.0,200.0,,,,,
1659,665,2105,風呂井戸ソフト,フロイドソフト,,,,f,CIRCLE,t,t,20.0,302.0,,,,,
1660,5692,2107,girl’s eaa,ガールズイーエーエー,,,http://g.eaa.jp/,f,CORPORATION,f,t,,200.0,,,,,
1661,2319,2109,L.L.Palace,エルエルパレス,,,http://www.llpalace.com/,f,CORPORATION,f,t,,200.0,,,,,
1662,5425,2110,Mischievous -ミスチバス-,ミスチバス,,,,f,CIRCLE,t,t,65.0,200.0,,,,,
1663,5426,2112,こめどころ,コメドコロ,,,http://b.dlsite.net/RG04740/,f,CIRCLE,f,t,40.0,200.0,,,,,
1664,5427,2113,Caitsith,ケットシー,,,http://caitsith.biz/,f,CORPORATION,t,f,73.0,200.0,,,,1332.0,
1665,5428,2114,アリスJAPAN,アリスジャパン,,,https://www.alicejapan.co.jp/index.html,f,CORPORATION,f,t,40.0,301.0,ALICEJAPAN,,,,
1666,5429,2115,Succubus Eye’s,サッキュバスアイズ,,,http://kusinada.sakura.ne.jp/succubus/index.html,f,CIRCLE,f,t,,200.0,,,,,
1667,3483,2116,いつものところ,イツモノトコロ,,,https://hstar.hatenadiary.org/,f,CIRCLE,f,t,66.0,200.0,hstar555,,,,
1668,3484,2117,やおよろず工房,ヤオヨロズコウボウ,,,http://www.yaoyorozu-kobo.com/,f,CIRCLE,f,t,65.0,200.0,,,,,
1669,3485,2118,あきばこ屋,アキバコヤ,,,http://www.akibakoya.com/,f,CIRCLE,f,t,70.0,200.0,,,,,
1670,3486,2119,ZERO(奇怪な世界),ゼロキカイナセカイ,,,http://www1.s-cat.ne.jp/t-kojima/kikai.html,f,CORPORATION,f,t,60.0,200.0,,,,,
1671,3487,2120,GRAVIS,グラビス,,,,f,CORPORATION,t,t,69.0,200.0,,,,,
1672,3488,2121,姫屋ソフト,ヒメヤソフト,,,,f,CORPORATION,t,f,66.0,200.0,,,,,
1673,1681,2122,ラクーン,ラクーン,,,,f,CORPORATION,t,t,63.0,,,,,,
1674,5430,2125,リボンフリル,リボンフリル,,,http://ribbonfrill.sakura.ne.jp/,f,CIRCLE,f,f,60.0,200.0,,,,,
1675,5431,2127,Rolling Star,ローリングスター,,,http://www.shining-star.jp/,f,CIRCLE,t,t,60.0,200.0,,,,,
1676,5432,2128,LoveJuice,ラブジュース,,,http://www.love-juice.jp/,f,CORPORATION,f,f,69.0,200.0,,,,1191.0,
1677,5433,2129,ノアールソフト(NOIR),ノアールソフト,,,http://www.noirsoft.co.jp/,f,CORPORATION,f,f,60.0,200.0,noirsof_tw2,,,908.0,
1678,467,2130,そよ風組み,ソヨカゼグミ,,,,f,CIRCLE,t,t,55.0,,,,,,
1679,2332,2131,ばにら☆はうす,バニラハウス,,,,f,CIRCLE,t,t,,,,,,,
1680,5434,2132,時の調律,トキノチョウリツ,,,,f,CIRCLE,t,t,62.0,,,,,,
1681,3489,2134,しぃど,シィド,,,,f,CIRCLE,t,t,50.0,999.0,,,,,
1682,5435,2136,SYGNAS,シグナス,,,,f,CIRCLE,t,t,53.0,999.0,,,,,
1683,5436,2137,可憐ソフト,カレンソフト,,,http://masterup.net/karen/,f,CORPORATION,f,t,60.0,200.0,,,,339.0,
1684,5437,2141,Frill,フリル,,,https://frill.product.co.jp/,f,CORPORATION,f,t,75.0,200.0,Frill_Official,708694705857495040,,224.0,
1685,1536,2145,フィクションセブン,フィクションセブン,,,http://www.fiction7.com/,f,CIRCLE,f,t,75.0,200.0,,,,,
1686,1537,2146,Apple Project,アップルプロジェクト,,,,f,CIRCLE,f,f,53.0,200.0,miyazo,,,1801.0,
1687,1538,2147,九字,クジ,,,,f,CIRCLE,t,t,75.0,999.0,,,,,
1688,1592,2148,みぎやじるし,ミギヤジルシ,,,,f,CIRCLE,t,t,60.0,200.0,,,,,
1689,1593,2149,Hon-Pro,ホンプロ,,,,f,CIRCLE,t,t,67.0,200.0,,,,,
1690,1594,2150,夜食亭ソフト,ヤショクテイソフト,,,http://akazaki.net/,f,CIRCLE,f,t,60.0,999.0,,,,,
1691,1154,2151,BACKSPIN,バックスピン,,,,f,CORPORATION,t,t,,,,,,,
1692,1595,2152,魔法新撰組,マホウシンセングミ,,,http://www.din.or.jp/~momitan/,f,CIRCLE,f,t,62.0,200.0,nanohafate,,,1608.0,
1693,1596,2153,田中ブラザーズ,タナカブラザーズ,,,,f,CORPORATION,t,t,60.0,,,,,,
1694,1597,2154,ピーチソフト,ピーチソフト,,,,f,CORPORATION,t,t,60.0,,,,,,
1695,4953,2155,Digital Tricks,デジタルトリックス,,,,f,CORPORATION,t,t,,,,,,,
1696,1598,2156,GAMEテクノポリス,ゲームテクノポリス,,,,f,CORPORATION,t,f,50.0,,,,,,
1697,5709,2157,SWAT,スワット,,,,f,CORPORATION,t,t,,,,,,,
1698,5438,2158,りるひ’s Party,リルヒズパーティー,,,,f,CORPORATION,t,t,70.0,,,,,,
1699,4985,2159,Vi★Vi★an,ヴィヴィアン,,,,f,CORPORATION,t,t,,,,,,,
1700,2416,2161,Gloria,グロリア,,,,f,CORPORATION,t,t,25.0,,,,,,
1701,3310,2162,LUNA BLESS,ルナブレス,,,https://www.freem.ne.jp/brand/427,f,CIRCLE,t,t,70.0,200.0,,,,,
1702,3311,2163,StrawberryProject,ストロベリープロジェクト,,,http://sbp2.sakura.ne.jp/,f,CIRCLE,f,t,70.0,200.0,,,,,
1703,3312,2164,げーせん18,ゲーセンイチハチ,,,http://www.unicorn-a.com/,f,CORPORATION,f,t,70.0,200.0,unia_staff,640855194813624320,,71.0,
1704,3313,2166,ビクターエンタテインメント(ビクター音楽産業),ビクターエンタテインメントビクターオンガクサンギョウ,,,https://www.jvcmusic.co.jp/pc/,f,CORPORATION,f,f,65.0,200.0,victormusic,,,,
1705,1039,2167,ESCAPE SOFTWARE,エスケープソフトウェア,,,,f,CIRCLE,t,t,61.0,,,,,,
1706,5439,2168,JIN企画,ジンキカク,,,,f,CORPORATION,t,f,60.0,404.0,,,,1668.0,
1707,5440,2169,牛乳戦車,ギュウニュウセンシャ,,,http://milktank.sakura.ne.jp/,f,CORPORATION,f,f,72.0,200.0,,,,340.0,
1708,3314,2170,menou,メノウ,,,http://www.menou.org/,f,CIRCLE,f,t,75.0,200.0,,,,1733.0,
1709,5441,2172,土鍋屋,ドナベヤ,,,http://www.donabeya.com/,f,CIRCLE,t,t,,200.0,,,,,
1710,149,2173,GT-Four,ジーティーフォー,,,http://gt-four.sakura.ne.jp/,f,CIRCLE,f,f,69.0,200.0,,,,,
1711,5442,2174,PIACCI,ピアッシ,,,,f,CORPORATION,t,t,55.0,200.0,,,,150.0,
1712,150,2175,β-pink,ビーピンク,,,,f,CORPORATION,t,t,70.0,200.0,,,,,
1713,151,2176,JOKER,ジョーカー,,,,f,CORPORATION,t,f,60.0,200.0,,,,741.0,
1714,1622,2177,ぷるっと企画,プルットキカク,,,http://puruttokikaku.com/,f,CIRCLE,f,f,60.0,200.0,puruttokikaku,,,,
1715,152,2178,Noesis,ノエシス,,,http://www.gungnir.co.jp/innocentgrey/,f,CORPORATION,t,f,70.0,200.0,twit_Gungnir,347665591303286785,,356.0,
1716,174,2180,Festival,フェスティバル,,,http://mochikan.s329.xrea.com/,f,CIRCLE,t,t,79.0,301.0,,,,1581.0,
1717,175,2182,犬と猫,イヌトネコ,,,http://inutoneko.jp/,f,CIRCLE,f,t,78.0,200.0,inu_to_neko,,,,4600.0
1718,176,2183,Project Ringlet,プロジェクトリングレット,,,http://ringlet.sakura.ne.jp/,f,CIRCLE,f,t,73.0,200.0,,,,1772.0,
1719,177,2186,極フェロ,ゴクフェロ,,,http://www.masterup.net/gokufero/,f,CORPORATION,f,f,65.0,200.0,,,,341.0,
1720,178,2187,棚橋プロジェクト,タナハシプロジェクト,,,https://www.vector.co.jp/vpack/browse/person/an035254.html,f,CIRCLE,f,t,,200.0,,,,,
1721,2444,2188,式部,シキブ,,,http://www.shikibu.jp/,f,CIRCLE,f,f,55.0,200.0,,,,,
1722,2445,2189,ちよれん,チヨレン,,,,f,CORPORATION,t,t,55.0,999.0,,,,,
1723,2446,2191,プリンセスクラウン,プリンセスクラウン,,,http://prcr.info/,f,CIRCLE,f,t,60.0,200.0,chiharu_hanerom,,,,
1724,2447,2192,EGIS,アイギス,,,,f,CORPORATION,t,t,70.0,200.0,,,,392.0,
1725,2448,2193,Rocket 18 Icecream,ロケットエイティーンアイスクリーム,,,http://www.rocket18.com/,f,CIRCLE,f,t,53.0,200.0,,,,1381.0,
1726,2449,2195,ドミニオン アリス,ドミニオンアリス,,,,f,CIRCLE,t,t,70.0,200.0,,,,,
1727,2450,2196,暁WORKS,アカツキワークス,,,http://www.akatsukiworks.com/,f,CORPORATION,f,t,80.0,200.0,noriyuki_s,385036594752651265,,79.0,
1728,2451,2198,しゃくなげ,シャクナゲ,,,,f,CORPORATION,t,f,65.0,404.0,,,,319.0,
1729,2477,2199,eighthnote,エイスノート,,,,f,CORPORATION,t,f,73.0,200.0,,,,494.0,
1730,2478,2202,R/A software,アールエーソフトウェア,,,,f,CORPORATION,t,t,60.0,200.0,,,,384.0,
1731,2479,2203,PlumZERO,プラムゼロ,,,http://blog.livedoor.jp/plumzero/,f,CORPORATION,t,t,55.0,403.0,,,,1048.0,
1732,2480,2206,TAIL WIND,テイルウィンド,,,,f,CORPORATION,t,t,75.0,,,,,846.0,
1733,2481,2208,SherbetSoft,シャーベットソフト,,,http://www.sherbetsoft.com/,f,CORPORATION,f,t,70.0,200.0,sherbetsoft,430561009766371328,,1362.0,
1734,2482,2209,CLIC CLAC,クリッククラック,,,http://clic-clac.jp/,f,CIRCLE,t,t,65.0,200.0,,,,,
1735,2483,2211,Magicseed,マジックシード,,,http://www.sweetlove.jp/pc/,f,CORPORATION,t,t,53.0,200.0,,,,,
1736,2505,2213,平安亭,ヘイアンテイ,,,http://syuntada.com/,f,CIRCLE,f,t,74.0,200.0,heiantei,,,,
1737,179,2214,episode,エピソード,,,,f,CORPORATION,t,f,80.0,,,,,,
1738,2506,2215,ハンバーグ係,ハンバーグガカリ,,,http://hbg-gakari.sakura.ne.jp/,f,CIRCLE,f,f,65.0,200.0,,,,,
1739,497,2216,Clochette,クロシェット,,,https://clochette-soft.jp/,f,CORPORATION,f,t,75.0,200.0,clochette_soft,341054830787321856,,57.0,
1740,498,2217,ぷちけろ(プチケロQ),プチケロキュウ,,,https://www.keroq.co.jp/products.html,f,CORPORATION,f,t,70.0,200.0,keromakurastaff,,,1038.0,
1741,499,2218,VARIETA,ヴァリエッタ,,,http://www.circle-mercure.jp/,f,CIRCLE,f,t,20.0,200.0,,,,,
1742,500,2219,ミルククラウン,ミルククラウン,,,http://www.milkcrown.co.jp/,f,CORPORATION,f,t,62.0,200.0,MILKCROWN_2007,430561179845398528,,347.0,
1743,3514,2220,DISTORTION INTERACTIVE,ディストーションインタラクティブ,,,,f,CORPORATION,t,f,61.0,200.0,,,,1435.0,
1744,3515,2221,Russel.cure,ラッセルキュア,,,http://www.russel.co.jp/,f,CORPORATION,t,t,75.0,200.0,russellevent,,,1184.0,
1745,3516,2222,アースガルド,アースガルド,,,,f,CORPORATION,t,f,63.0,403.0,,,,380.0,
1746,3517,2224,バンダイナムコエンターテインメント(バンダイナムコゲームス),バンダイナムコエンターテインメントバンダイナムコゲームス,,,https://www.bandainamcoent.co.jp/,f,CORPORATION,f,f,70.0,200.0,bnei876,585784476573138944,,1482.0,
1747,3518,2225,chouette,シュエット,,,,f,CORPORATION,t,t,70.0,999.0,,,,1701.0,
1748,2507,2227,フランスパン,フランスパン,,,http://www13.plala.or.jp/french/,f,CIRCLE,f,t,80.0,200.0,fura_pan,,,,
1749,2508,2229,ten†cross,テンクロス,,,https://www.tencross.co.jp/,f,CORPORATION,f,t,65.0,200.0,ten_cross,,,,
1750,2509,2230,ほにゃららPink,ホニャララピンク,,,,f,CORPORATION,t,f,59.0,,,,,1066.0,
1751,3338,2231,販売代理店,ハンバイダイリテン,,,http://distributor.x.fc2.com/,f,CIRCLE,f,t,,,miyakeaoiro,,,,2587.0
1752,180,2233,ブルゲDL,ブルゲダウンロード,,,http://www.bluegale.com/,f,CORPORATION,t,t,53.0,200.0,,,,1592.0,
1753,4861,2234,マイカ出版,マイカシュッパン,,,,f,CORPORATION,t,t,,200.0,,,,,
1754,203,2235,The sense of sight,ザセンスオブサイト,,,http://www.doujin-creator.com/,f,CIRCLE,f,f,76.0,200.0,BLACK__GAMER,,,,
1755,3339,2236,ぷち☆ぷれ,プチプレ,,,http://www.moemix.com/,f,CIRCLE,f,t,,200.0,,,,,
1756,3340,2237,WAVESTAR,ウェーブスター,,,,f,CORPORATION,t,t,50.0,200.0,,,,21.0,
1757,3341,2241,V.O.L,ブイオーエル,,,,f,CIRCLE,t,t,70.0,200.0,,,,2083.0,
1758,3342,2242,言ノ葉迷宮,コトノハメイキュウ,,,http://kotonoha-meikyu.net/,f,CIRCLE,f,f,60.0,200.0,,,,,
1759,3343,2243,SniffDogs,シニフドックス,,,http://www80.sakura.ne.jp/~lop-eared/,f,CIRCLE,f,t,75.0,200.0,,,,,
1760,3344,2244,たいれるPiccolo,タイレルピッコロ,,,http://www.shall-luck.co.jp/piccolo/,f,CORPORATION,f,t,60.0,200.0,,,,807.0,
1761,2510,2246,Sphere,スフィア,,,http://www.cuffs-sphere.jp/,f,CORPORATION,f,t,70.0,200.0,Sphere_web,330898019966926848,,373.0,
1762,2511,2247,GOOD SMILE COMPANY,グッドスマイルカンパニー,,,https://www.goodsmile.info/,f,CORPORATION,f,t,60.0,200.0,gsc_guma,,,,
1763,2531,2253,きつねみみ饅頭,キツネミミマンジュウ,,,http://master009.x.fc2.com,f,CIRCLE,f,f,74.0,200.0,haamuu,,,,
1764,2532,2254,アキハチ,アキハチ,,,http://akihachi.blog28.fc2.com/,f,CIRCLE,t,f,45.0,200.0,,,,,
1765,2533,2255,ソフトガレージ,ソフトガレージ,,,http://www.softgarage.co.jp/,f,CORPORATION,f,t,53.0,200.0,Sg_JPN,,,,
1766,2534,2257,サークルBILLION,サークルビリオン,,,,f,CIRCLE,t,t,13.0,200.0,,,,,
1767,2535,2261,うらら,ウララ,,,,f,CORPORATION,t,t,61.0,200.0,,,,305.0,
1768,2536,2262,ちんちらソフトハウス,チンチラソフトハウス,,,,f,CIRCLE,t,t,70.0,200.0,chinchilla_soft,,,,
1769,204,2263,熟れ専,ウレセン,,,http://masterup.net/uresen/,f,CORPORATION,f,f,65.0,200.0,,,,343.0,
1770,2560,2265,Atono-Maturi,アトノマツリ,,,,f,CIRCLE,t,t,75.0,,,,,,
1771,205,2269,大火山,ダイカザン,,,,f,CIRCLE,t,f,50.0,200.0,,,,,
1772,206,2270,EROTICA BLACK,エロティカブラック,,,http://masterup.net/black/,f,CORPORATION,f,t,60.0,200.0,,,,351.0,
1773,207,2271,ACT-ZERO,アクトゼロ,,,http://www.act-zero.net/index.shtml,f,CIRCLE,f,f,60.0,200.0,,,,1726.0,
1774,5443,2272,オーバードーズ,オーバードーズ,,,http://www.love-juice.jp/over-dose/,f,CORPORATION,f,t,73.0,200.0,overdose_tw,337924345177452544,,310.0,
1775,2587,2273,三和出版,サンワシュッパン,,,http://www.sanwapub.com/,f,CORPORATION,f,t,65.0,200.0,sanwa_erotica,,,,
1776,2588,2274,CreativeCreators,クリエイティブクリエイターズ,,,,f,CIRCLE,t,t,70.0,200.0,,,,,
1777,5444,2275,飛翔システム,ヒショウシステム,,,http://fly-system.net/,f,CIRCLE,f,t,70.0,302.0,flysystem,,,,
1778,5619,2276,ぺろぐり亭,ペログリテイ,,,http://peroguritei.blog61.fc2.com/,f,CIRCLE,f,t,,200.0,,,,,
1779,1623,2277,萌雛,モエヒナ,,,http://www.masterup.net/hina-soft/,f,CORPORATION,f,f,65.0,200.0,,,,360.0,
1780,5445,2278,猫牧場カンパニー,ネコボクジョウカンパニー,,,http://nekoboku.sakura.ne.jp/,f,CIRCLE,f,t,44.0,200.0,homura_kusanagi,,,,
1781,4916,2279,SoftHouse 吾,ソフトハウスゴ,,,,f,CIRCLE,t,t,,,,,,,
1782,5446,2281,ぱるくす,パルクス,,,http://www.parukusu.com/,f,CIRCLE,f,f,70.0,200.0,sumekou,,,,
1783,5447,2282,MAGES.(5pb.),メージスファイブピービー,,,https://mages.co.jp/,f,CORPORATION,f,f,80.0,200.0,MAGES_GAME,523961467716919296,,,
1784,5448,2283,Plan Peace,プランピース,,,,f,CORPORATION,t,t,65.0,200.0,PlanPeace_info,430561774778081280,,1856.0,
1785,5449,2284,ブレイン・ストーム,ブレインストーム,,,,f,CORPORATION,t,t,60.0,200.0,,,,,
1786,5450,2285,ヘルフレグランス,ヘルフレグランス,,,https://hellfra.exblog.jp/,f,CIRCLE,f,t,75.0,,uturogi,,,,
1787,1879,2286,らいどないん,ライドナイン,,,http://ride9.skr.jp/,f,CIRCLE,f,t,78.0,200.0,ryosuke_kuzumi,,,,8923.0
1788,5008,2287,ポセイドン,ポセイドン,,,,f,CORPORATION,t,t,,,,,,,
1789,1880,2288,GATSUN SOFT,ガツンソフト,,,,f,CORPORATION,t,t,50.0,200.0,,,,590.0,
1790,1881,2290,エムサイズ,エムサイズ,,,http://msize.sakura.ne.jp/,f,CIRCLE,f,t,74.0,200.0,,,,,
1791,5451,2291,逆回転野郎,ギャクカイテンヤロウ,,,,f,CIRCLE,t,t,50.0,,,,,,
1792,5452,2292,Project天月<Tentsuki>,プロジェクトテンツキ,,,,f,CIRCLE,t,f,73.0,200.0,,,,,
1793,1882,2294,：co/on,コロン,,,http://colon.to/,f,CORPORATION,f,t,45.0,200.0,,,,,
1794,5453,2295,Gimlet,ギムレット,,,http://www.web-giga.com/,f,CORPORATION,t,t,60.0,200.0,web_giga,,,613.0,
1795,5454,2296,ProjectRepadars,プロジェクトリパダース,,,https://repadars.org/,f,CIRCLE,f,f,65.0,200.0,repadars,,,,316.0
1796,5455,2297,縁,ユカリ,,,http://yukari.jpn.org/,f,CORPORATION,f,f,68.0,200.0,richardinaba,,,1160.0,
1797,2678,2298,ローズティアラ,ローズティアラ,,,,f,CORPORATION,t,t,61.0,200.0,,,,338.0,
1798,2880,2299,トラウムブルグ7番地,トラウムブルグナナバンチ,,,http://traumburg.com/,f,CIRCLE,f,t,79.0,302.0,traumburg7,617814205928845313,,1715.0,
1799,2881,2300,DARKROSE,ダークローズ,,,,f,CORPORATION,t,f,62.0,200.0,,,,822.0,
1800,5456,2301,BraBusterSystem,ブラバスターシステム,,,http://brabustersystem.jp/,f,CIRCLE,f,t,80.0,200.0,magtan_bbs,,,,
1801,5457,2302,闘志力研究所,トウシリョクケンキュウショ,,,,f,CIRCLE,t,t,70.0,200.0,,,,,
1802,5458,2303,木琴Soft,モッキンソフト,,,https://mockingsoft.ssl-w.com/,f,CIRCLE,f,t,70.0,200.0,,,,,
1803,5459,2304,LGS,エルジーエス,,,http://lgs.main.jp/,f,CIRCLE,f,t,59.0,200.0,,,,,
1804,5460,2305,Road=ロード=,ロード,,,http://road2005.sakura.ne.jp/,f,CIRCLE,f,t,50.0,200.0,Road_Road2,,,,
1805,2711,2306,Tear,ティア,,,,f,CIRCLE,t,t,70.0,200.0,,,,,
1806,5461,2307,Lost Garden,ロストガーデン,,,,f,CIRCLE,t,t,70.0,,,,,,
1807,5462,2308,Circletempo,サークルテンポ,,,http://www.circletempo.net/,f,CIRCLE,f,t,80.0,200.0,Circletempo,438656670365786112,,1510.0,
1808,3368,2309,Ricotta,リコッタ,,,http://www.ricotta-soft.jp/,f,CORPORATION,f,t,75.0,200.0,Ricotta_soft,348084145538342912,,154.0,
1809,3369,2310,Es-pot,エスポット,,,,f,CORPORATION,t,f,62.0,,,,,509.0,
1810,3370,2311,ZION,ザイオン,,,http://zion.product.co.jp/,f,CORPORATION,f,t,65.0,200.0,zion_staff,626736355322654720,,687.0,7538.0
1811,3540,2313,Re:verse,リバース,,,https://softhouse-seal.com/Re_verse/,f,CORPORATION,f,t,55.0,200.0,softhouse_seal,,,1214.0,
1812,3541,2314,すもも,スモモ,,,,f,CORPORATION,t,f,70.0,200.0,,,,367.0,
1813,3542,2315,ブラック・テイル,ブラックテイル,,,http://gastn.h.fc2.com/,f,CIRCLE,f,f,77.0,200.0,,,,,
1814,3543,2316,ベェーカリィー,ベェーカリィー,,,https://www.beikari-home.com/,f,CIRCLE,f,t,75.0,200.0,,,,,6053.0
1815,3544,2317,七転び八転がり,ナナコロビヤコロガリ,,,https://takiya.info/,f,CIRCLE,f,t,73.0,200.0,78corobi,,,,
1816,3545,2318,ほにゃららNoir,ホニャララノワール,,,,f,CORPORATION,t,f,65.0,,,,,1065.0,
1817,3371,2320,DOUJIN3ARIES,ドウジンスリーアリエス,,,https://doujin-3aries.sakura.ne.jp/aries-mizuki/,f,CIRCLE,f,t,65.0,200.0,aries_mizuki,,,,
1818,3372,2322,スケイルガーデン,スケイルガーデン,,,http://scgarden.x.fc2.com/,f,CIRCLE,f,f,79.0,200.0,,,,,
1819,3373,2323,RococoWorks,ロココワークス,,,,f,CORPORATION,t,t,70.0,200.0,RococoWorks_tw,430561938880221184,,58.0,
1820,4699,2324,スカイ・シンク・システム,スカイシンクシステム,,,,f,CORPORATION,f,t,,,,,,,
1821,5463,2325,虹元少女,ニジゲンショウジョ,,,http://nizigirl.s318.xrea.com/,f,CIRCLE,f,t,75.0,,,,,,3469.0
1822,3546,2327,ALEUTIAN,アリューシャン,,,http://www.circle-aleutian.com/,f,CIRCLE,f,t,60.0,200.0,,,,,
1823,5464,2328,はりねずみ工房,ハリネズミコウボウ,,,http://harinezumikobo.jp/,f,CIRCLE,f,f,70.0,200.0,harinezumichuta,,,,3449.0
1824,2746,2329,ディーゼルマイン,ディーゼルマイン,,,http://www.dieselmine.com/,f,CIRCLE,f,f,63.0,200.0,dieselmine,329006535499972608,,,3997.0
1825,5465,2330,じゃんがり工房,ジャンガリコウボウ,,,http://jangarikobo.com/,f,CIRCLE,t,f,60.0,200.0,harinezumichuta,,,,3449.0
1826,5466,2331,ZIGZAG,ジグザグ,,,http://zigzag-game.sakura.ne.jp/,f,CIRCLE,t,t,60.0,200.0,,,,,
1827,5467,2332,リトルプリンセス,リトルプリンセス,,,,f,CORPORATION,t,f,60.0,999.0,,,,1212.0,
1828,5471,2333,PHASE,フェイズ,,,http://inspiredir.x.fc2.com/,f,CIRCLE,t,f,60.0,200.0,,,,,
1829,2747,2334,白濁系,ハクダクケイ,,,http://www.milkcrown.co.jp/hakudaku/index.html,f,CORPORATION,f,t,70.0,200.0,kinako05,430562113451343872,,1293.0,
1830,2748,2338,みなとすてーしょん,ミナトステーション,,,http://www.minatostation.com/,f,CORPORATION,f,t,76.0,200.0,minatosoft,,,1428.0,
1831,2749,2340,Silver Sandglass,シルバーサンドグラス,,,,f,CIRCLE,t,t,70.0,999.0,,,,,
1832,2750,2342,Sail-ring on,セイリングオン,,,http://sailr.sakura.ne.jp/,f,CIRCLE,f,f,37.0,999.0,sailr_info,,,,
1833,2778,2343,パンプキン,パンプキン,,,https://pmpk.dojin.com/,f,CIRCLE,f,f,63.0,200.0,kumaneko_rococo,335371155043135488,,,
1834,2779,2344,TranceSoft,トランスソフト,,,http://www.trance-soft.com/,f,CORPORATION,f,t,62.0,200.0,willplus_staff,,,881.0,
1835,2780,2345,ひよこソフト(2008年～)(株式会社トゥインクルクリエイト),ヒヨコソフトカブシキガイシャトゥインクルクリエイト,,,http://hiyoko-soft.com/,f,CORPORATION,f,t,71.0,200.0,hiyokosoft,329929560571379712,,949.0,
1836,531,2346,みるくぱい,ミルクパイ,,,http://www.milk-pai.com/,f,CORPORATION,f,t,55.0,200.0,,,,333.0,
1837,532,2347,帰りの会2,カエリノカイツウ,,,http://www.usamimi.info/~wakabakaoru/,f,CIRCLE,f,t,70.0,200.0,,,,,
1838,533,2348,ぱんけーき,パンケーキ,,,http://blog.livedoor.jp/mitoripancake/,f,CIRCLE,f,t,60.0,200.0,,,,,
1839,534,2349,セイバーフィッシュ,セイバーフィッシュ,,,http://www.saberfish.jp/,f,CIRCLE,f,f,60.0,200.0,saberfish_staff,327190590888484864,,,
1840,535,2350,TeraBytes Records,テラバイツレコーズ,,,,f,CORPORATION,t,t,69.0,200.0,,,,851.0,
1841,536,2351,いがぐり,イガグリ,,,http://charon.kir.jp/igaguri/index.html,f,CIRCLE,f,t,73.0,200.0,circle_igaguri,,,,
1842,753,2352,PLASTIC LABEL,プラスティックレーベル,,,https://kuragemiomio.wixsite.com/plasticlabel,f,CIRCLE,f,f,70.0,200.0,kuragemio,,,1749.0,
1843,754,2353,KI-SofTWarE,ケーアイソフトウェア,,,http://kikenn.sakura.ne.jp/KuroyokamI/,f,CIRCLE,f,t,70.0,200.0,KI_SofTWarE,,,,
1844,755,2354,mana,マナ,,,http://mana.product.co.jp/,f,CORPORATION,t,t,70.0,200.0,mana_comment,315369209574064128,,163.0,
1845,5472,2356,あらもーど,アラモード,,,,f,CORPORATION,t,f,58.0,200.0,,,,440.0,
